product_id,category,price,old_name,user_id,status,amount,base_price,region,priority
1370,Books,791.94,Textbook,232.0,Pending,1800,773.27,East,Medium
1371,Clothing,235.15,Shirt,111.0,Pending,430,202.45,East,High
1372,Electronics,2421.32,Keyboard,134.0,Completed,2548,2243.52,South,High
1373,Books,1394.32,Textbook,53.0,Completed,3885,1256.12,South,High
1374,Electronics,2077.63,Phone,206.0,Completed,1723,1736.4,East,Low
1375,Sports,1459.99,Bat,34.0,Completed,278,1388.13,South,Low
1376,Books,239.03,Novel,22.0,Pending,1103,204.39,West,High
1377,Furniture,2056.00,Desk,219.0,Completed,3235,1905.47,South,Medium
1378,Furniture,694.70,Chair,126.0,Completed,383,637.81,East,Medium
1379,Books,1202.79,Magazine,215.0,Pending,1224,1182.05,South,Low
1380,Groceries,1580.58,Oil,184.0,Completed,3233,1362.06,West,Low
1381,Books,2282.57,Textbook,93.0,Pending,2315,2074.16,North,Medium
1382,Groceries,82.97,Oil,242.0,Pending,579,71.39,East,Low
1383,Furniture,259.33,Chair,29.0,Pending,4471,229.22,South,Low
1384,Books,2338.66,Textbook,122.0,Completed,1542,1951.63,East,Low
1385,Sports,2285.81,Helmet,291.0,Cancelled,2980,2272.99,South,Low
1386,Furniture,1359.89,Desk,29.0,Completed,839,1313.76,South,Low
1387,Furniture,1320.86,Table,67.0,Cancelled,1750,1320.68,East,Low
1388,Furniture,158.29,Sofa,57.0,Cancelled,1260,153.75,East,High
1389,Clothing,1469.18,Shoes,81.0,Pending,1217,1376.52,West,Low
1390,Books,800.04,Magazine,115.0,Cancelled,3023,700.91,South,Medium
1391,Clothing,327.10,Jacket,201.0,Cancelled,4792,285.49,North,High
1392,Groceries,2303.39,Sugar,54.0,Completed,4732,1929.94,West,High
1393,Clothing,602.61,Shirt,172.0,Completed,826,503.65,West,High
1394,Clothing,631.36,Jeans,1.0,Pending,985,622.91,North,Medium
1395,Books,1054.94,Magazine,194.0,Pending,4139,1020.97,East,Low
1396,Books,2073.73,Novel,84.0,Cancelled,1947,1791.18,West,High
1397,Electronics,59.99,Mouse,176.0,Completed,707,57.01,South,Medium
1398,Furniture,1372.15,Table,248.0,Completed,2868,1163.21,North,Medium
1399,Sports,1522.22,Ball,170.0,Completed,929,1400.59,South,High
1400,Books,1389.74,Magazine,,Cancelled,2273,1172.66,East,Medium
1401,Furniture,133.59,Table,28.0,Pending,1358,119.88,East,High
1402,Books,743.43,Novel,103.0,Cancelled,4034,656.51,North,High
1403,Furniture,1599.09,Chair,158.0,Pending,1046,1337.69,West,Medium
1404,Books,669.86,Magazine,190.0,Pending,1614,593.65,West,Medium
1405,Furniture,121.10,Desk,138.0,Pending,1953,111.31,North,High
1406,Sports,223.41,Bat,117.0,Cancelled,3491,209.04,North,Medium
1407,Groceries,2414.41,Milk,121.0,Pending,4791,2122.72,West,Medium
1408,Electronics,2257.92,Tablet,265.0,Cancelled,4779,1975.67,South,High
1409,Books,2373.16,Novel,65.0,Completed,1678,2296.39,North,Medium
1410,Electronics,512.78,Tablet,133.0,Completed,4974,440.34,East,Low
1411,Electronics,976.37,Laptop,267.0,Pending,2362,904.49,West,High
1412,Sports,290.17,Gloves,299.0,Cancelled,4916,281.74,North,High
1413,Groceries,1966.51,Rice,136.0,Pending,3466,1675.77,West,Low
1414,Books,1526.32,Magazine,74.0,Pending,3401,1514.97,West,High
1415,Books,1729.38,Textbook,191.0,Pending,2300,1712.5,North,Medium
1416,Clothing,708.06,Jacket,117.0,Cancelled,904,644.67,South,Medium
1417,Sports,1937.34,Gloves,46.0,Cancelled,3514,1820.51,South,Medium
1418,Furniture,1854.95,Desk,264.0,Pending,560,1610.34,South,High
1419,Clothing,347.77,Shoes,89.0,Cancelled,337,297.17,South,High
1420,Electronics,92.35,Keyboard,141.0,Pending,1731,91.43,East,Medium
1421,Groceries,1592.17,Milk,191.0,Completed,2081,1553.68,West,Low
1422,Books,2401.70,Novel,177.0,Cancelled,2965,2193.5,South,Medium
1423,Sports,719.82,Bat,110.0,Completed,4787,668.16,South,Low
1424,Furniture,680.02,Chair,243.0,Completed,172,628.54,South,Low
1425,Furniture,567.19,Table,217.0,Pending,2355,505.67,West,Medium
1426,Books,553.34,Textbook,300.0,Cancelled,3353,521.81,North,High
1427,Groceries,1408.03,Sugar,56.0,Pending,2545,1258.57,West,High
1428,Clothing,1605.08,Jacket,97.0,Pending,2547,1369.17,South,Low
1429,Furniture,2015.52,Table,164.0,Cancelled,3410,1736.81,South,Low
1430,Electronics,2493.70,Camera,199.0,Pending,3414,2370.7,North,Low
1431,Sports,864.49,Ball,244.0,Cancelled,4479,756.55,East,Low
1432,Clothing,2103.19,Jeans,50.0,Completed,2506,1789.49,West,High
1433,Sports,1815.71,Helmet,46.0,Completed,2849,1633.12,South,Medium
1434,Furniture,1056.98,Sofa,300.0,Pending,2234,897.75,East,Medium
1435,Electronics,143.66,Camera,242.0,Cancelled,683,127.48,South,Low
1436,Electronics,1329.30,Tablet,103.0,Completed,1225,1227.85,East,Medium
1437,Groceries,366.63,Milk,250.0,Completed,762,312.7,East,Low
1438,Furniture,1589.90,Sofa,87.0,Pending,1815,1588.4,South,Medium
1439,Electronics,1540.05,Monitor,245.0,Pending,3614,1366.87,West,High
1440,Electronics,1829.34,Keyboard,98.0,Pending,4450,1537.24,North,Low
1441,Electronics,573.40,Keyboard,53.0,Pending,1156,487.84,West,Low
1442,Groceries,425.88,Sugar,234.0,Pending,2482,365.63,East,Medium
1443,Sports,863.40,Ball,85.0,Pending,1643,731.52,West,High
1444,Furniture,1820.65,Chair,259.0,Cancelled,279,1774.1,South,High
1445,Clothing,944.23,Shirt,25.0,Cancelled,498,837.04,North,Low
1446,Electronics,1727.48,Phone,281.0,Pending,1112,1594.56,East,Medium
1447,Sports,521.68,Ball,216.0,Completed,2566,458.76,North,Low
1448,Groceries,1560.77,Sugar,262.0,Pending,959,1368.92,North,Medium
1449,Electronics,1249.37,Laptop,104.0,Pending,4385,1113.72,East,Low
1450,Books,409.33,Textbook,,Completed,4037,368.89,East,High
1451,Electronics,1682.37,Phone,77.0,Cancelled,4147,1424.08,North,Low
1452,Electronics,2262.90,Laptop,136.0,Pending,2525,2004.58,West,High
1453,Electronics,2186.61,Monitor,219.0,Pending,2661,1868.18,North,High
1454,Electronics,2131.48,Phone,184.0,Completed,2792,1881.82,West,Low
1455,Clothing,937.83,Shirt,205.0,Completed,3383,877.67,West,Medium
1456,Books,2128.17,Magazine,58.0,Cancelled,1466,1834.66,South,Low
1457,Sports,2454.11,Bat,248.0,Completed,3508,2099.56,West,High
1458,Groceries,1950.12,Milk,248.0,Cancelled,1170,1737.65,West,High
1459,Books,124.47,Textbook,269.0,Pending,201,118.28,South,Low
1460,Clothing,1087.79,Shirt,198.0,Pending,2932,949.76,South,Low
1461,Groceries,39.00,Rice,254.0,Cancelled,3944,32.86,South,High
1462,Books,609.82,Textbook,115.0,Completed,4252,510.72,West,Medium
1463,Furniture,1153.15,Table,256.0,Pending,821,993.88,West,Medium
1464,Electronics,1865.65,Camera,19.0,Pending,3477,1859.04,North,High
1465,Groceries,2226.38,Sugar,175.0,Cancelled,3837,2001.3,East,High
1466,Furniture,836.61,Desk,187.0,Cancelled,3975,725.29,West,High
1467,Electronics,15.47,Keyboard,281.0,Cancelled,2491,14.44,East,Low
1468,Electronics,2243.22,Phone,55.0,Cancelled,3452,2042.1,East,Low
1469,Furniture,310.66,Chair,98.0,Completed,3844,265.42,East,High
1470,Books,2317.30,Novel,231.0,Cancelled,1109,1984.85,West,Low
1471,Groceries,2410.00,Oil,284.0,Cancelled,497,2407.91,West,Low
1472,Books,1954.89,Magazine,89.0,Cancelled,4839,1653.83,South,High
1473,Books,1505.36,Magazine,215.0,Cancelled,3251,1279.48,South,Medium
1474,Books,2426.52,Textbook,212.0,Completed,1231,2225.0,East,Low
1475,Groceries,1782.57,Sugar,103.0,Cancelled,1880,1501.61,South,Low
1476,Sports,1719.66,Helmet,258.0,Completed,1556,1452.12,East,Low
1477,Electronics,1410.08,Headphones,274.0,Cancelled,3519,1262.88,East,Medium
1478,Electronics,72.93,Laptop,103.0,Cancelled,563,70.87,East,High
1479,Clothing,374.61,Jacket,278.0,Pending,1771,370.02,North,Medium
1480,Books,1544.11,Novel,288.0,Cancelled,1937,1360.32,West,High
1481,Groceries,1735.41,Sugar,214.0,Pending,3274,1719.26,East,Low
1482,Electronics,1861.74,Phone,189.0,Pending,1947,1789.07,South,Low
1483,Furniture,1127.55,Sofa,89.0,Completed,1631,942.22,North,Medium
1484,Electronics,704.99,Tablet,131.0,Completed,4884,669.6,North,Medium
1485,Books,2344.36,Magazine,27.0,Pending,4989,2325.78,East,Medium
1486,Groceries,191.47,Sugar,95.0,Cancelled,1901,167.73,North,Low
1487,Furniture,1362.27,Desk,110.0,Pending,1912,1260.56,East,Medium
1488,Clothing,553.93,Jacket,288.0,Cancelled,3990,481.46,North,High
1489,Sports,1119.71,Helmet,21.0,Cancelled,2097,948.18,East,Medium
1490,Electronics,648.91,Tablet,192.0,Completed,4334,566.84,West,Medium
1491,Electronics,2246.72,Mouse,50.0,Cancelled,774,2163.42,South,Low
1492,Groceries,1571.06,Rice,218.0,Cancelled,1846,1507.51,North,High
1493,Groceries,1619.94,Milk,13.0,Cancelled,1359,1363.64,West,Low
1494,Clothing,227.93,Shirt,37.0,Pending,4671,225.48,South,Medium
1495,Books,1133.30,Textbook,200.0,Pending,238,1048.49,North,Low
1496,Electronics,1892.34,Laptop,184.0,Cancelled,694,1693.94,North,Medium
1497,Sports,1520.35,Helmet,203.0,Pending,3224,1439.31,North,Medium
1498,Furniture,349.59,Chair,74.0,Cancelled,2516,324.24,East,Low
1499,Sports,2393.91,Helmet,64.0,Cancelled,1258,2388.58,North,High
1500,Groceries,1347.51,Milk,,Pending,1820,1132.94,East,High
1501,Books,2130.13,Magazine,130.0,Completed,1908,2071.12,South,High
1502,Furniture,2129.96,Table,282.0,Cancelled,3878,1795.2,North,Medium
1503,Sports,634.21,Bat,170.0,Cancelled,4091,610.12,East,High
1504,Sports,259.11,Ball,249.0,Completed,2703,230.54,West,Medium
1505,Groceries,1736.71,Sugar,162.0,Cancelled,3085,1685.34,West,High
1506,Electronics,622.98,Headphones,142.0,Cancelled,3672,596.55,East,High
1507,Sports,2195.94,Helmet,250.0,Pending,2602,2009.89,North,High
1508,Sports,2106.06,Bat,101.0,Completed,4512,1797.37,East,Low
1509,Sports,1821.29,Bat,298.0,Cancelled,355,1545.53,West,Low
1510,Furniture,1383.47,Table,77.0,Cancelled,3967,1247.84,East,Medium
1511,Furniture,343.36,Sofa,187.0,Completed,3350,312.08,North,Low
1512,Furniture,1895.44,Chair,290.0,Completed,1567,1843.68,South,Low
1513,Sports,2348.55,Gloves,33.0,Pending,1998,2329.72,East,Medium
1514,Furniture,1674.78,Table,241.0,Pending,3279,1517.59,West,High
1515,Electronics,267.03,Headphones,135.0,Cancelled,2340,223.7,South,Medium
1516,Sports,919.59,Gloves,129.0,Completed,4332,813.32,West,High
1517,Groceries,888.72,Milk,4.0,Pending,4049,757.3,South,Medium
1518,Furniture,201.95,Chair,96.0,Completed,1330,178.92,South,Medium
1519,Groceries,1656.16,Rice,247.0,Pending,1028,1529.34,West,Medium
1520,Furniture,1621.68,Chair,66.0,Completed,453,1498.53,South,High
1521,Sports,2228.09,Bat,93.0,Completed,2215,2164.51,West,Low
1522,Groceries,2197.49,Rice,111.0,Pending,802,1918.21,West,Low
1523,Books,434.71,Textbook,299.0,Cancelled,1269,372.8,South,Low
1524,Sports,427.63,Helmet,36.0,Pending,4986,376.06,South,Medium
1525,Books,280.34,Novel,77.0,Cancelled,3538,269.44,North,High
1526,Books,1503.54,Magazine,61.0,Cancelled,4223,1279.01,North,Medium
1527,Sports,2255.94,Ball,268.0,Completed,3634,2036.31,West,Medium
1528,Electronics,581.42,Tablet,295.0,Pending,2971,501.03,North,Medium
1529,Furniture,1198.08,Sofa,279.0,Completed,2420,1144.84,West,Medium
1530,Furniture,1775.78,Table,61.0,Cancelled,4380,1533.64,North,Medium
1531,Sports,1722.54,Ball,80.0,Pending,973,1620.18,West,Low
1532,Groceries,660.64,Sugar,142.0,Cancelled,3095,596.66,West,High
1533,Books,1961.63,Magazine,285.0,Pending,4680,1789.0,West,Medium
1534,Clothing,1937.74,Jacket,118.0,Completed,1075,1794.83,West,Low
1535,Furniture,544.00,Table,27.0,Pending,4610,503.65,South,Medium
1536,Sports,2012.88,Bat,46.0,Pending,3666,1728.31,North,Medium
1537,Furniture,209.30,Sofa,267.0,Pending,3382,207.73,East,Low
1538,Groceries,2364.83,Rice,225.0,Cancelled,4149,2031.56,North,High
1539,Sports,494.92,Helmet,119.0,Cancelled,4325,427.84,South,Low
1540,Electronics,605.75,Headphones,142.0,Completed,811,605.72,West,Medium
1541,Sports,1019.57,Gloves,47.0,Completed,662,980.3,East,Low
1542,Groceries,875.21,Sugar,233.0,Completed,1693,752.48,West,Low
1543,Electronics,445.84,Mouse,258.0,Cancelled,692,404.85,East,Medium
1544,Electronics,2191.52,Mouse,227.0,Cancelled,2149,1884.97,West,Low
1545,Books,1896.11,Novel,15.0,Pending,3874,1590.37,West,High
1546,Clothing,962.86,Shirt,162.0,Completed,1983,831.68,West,Medium
1547,Groceries,1755.04,Rice,205.0,Pending,861,1667.23,East,High
1548,Groceries,1196.62,Oil,94.0,Cancelled,2304,1117.6,South,Medium
1549,Sports,594.80,Ball,118.0,Pending,1793,567.33,South,High
1550,Groceries,398.43,Sugar,,Completed,4135,390.11,North,Low
1551,Electronics,934.28,Camera,252.0,Cancelled,2350,878.84,South,Low
1552,Clothing,563.01,Shoes,217.0,Completed,4406,504.79,West,Low
1553,Electronics,990.36,Headphones,62.0,Completed,3845,870.82,West,Medium
1554,Sports,39.43,Bat,167.0,Cancelled,925,37.84,East,Low
1555,Clothing,1375.92,Jeans,188.0,Pending,2910,1313.62,South,Medium
1556,Books,1053.54,Novel,144.0,Pending,3381,915.77,West,High
1557,Groceries,2448.39,Oil,121.0,Completed,2311,2152.99,West,Medium
1558,Furniture,2002.09,Chair,91.0,Pending,179,1744.42,West,Medium
1559,Furniture,1965.48,Sofa,25.0,Cancelled,4751,1854.21,West,High
1560,Sports,159.49,Ball,231.0,Pending,888,137.16,East,Medium
1561,Clothing,1405.27,Jacket,11.0,Pending,2919,1184.51,West,High
1562,Clothing,1446.37,Jeans,146.0,Cancelled,1529,1280.0,East,Medium
1563,Sports,1939.11,Gloves,147.0,Completed,3221,1780.0,West,Low
1564,Furniture,1605.05,Chair,208.0,Pending,4782,1353.66,North,High
1565,Furniture,578.26,Sofa,203.0,Pending,2291,543.8,East,Medium
1566,Clothing,1040.83,Shoes,121.0,Completed,1124,1003.91,East,Low
1567,Sports,534.32,Bat,243.0,Completed,622,495.01,North,High
1568,Books,1914.84,Magazine,44.0,Pending,1372,1883.48,West,Medium
1569,Furniture,1846.61,Chair,270.0,Completed,1175,1696.27,South,High
1570,Electronics,2152.32,Headphones,277.0,Pending,3927,2020.88,East,Low
1571,Books,2424.16,Novel,234.0,Completed,4940,2127.34,West,Low
1572,Sports,2273.22,Helmet,227.0,Completed,833,2073.48,East,Medium
1573,Books,397.74,Textbook,177.0,Cancelled,1216,396.9,East,Medium
1574,Groceries,1722.55,Rice,5.0,Pending,2554,1568.26,West,Medium
1575,Groceries,1993.95,Oil,288.0,Completed,3472,1796.93,West,Medium
1576,Furniture,1790.20,Chair,135.0,Pending,1907,1585.37,North,Medium
1577,Sports,1296.36,Ball,146.0,Cancelled,2327,1117.56,East,Medium
1578,Furniture,464.19,Table,232.0,Cancelled,3830,438.78,East,Low
1579,Groceries,477.60,Milk,12.0,Completed,4482,475.75,South,High
1580,Clothing,321.35,Jacket,47.0,Completed,2007,295.44,South,High
1581,Books,861.36,Novel,238.0,Pending,3142,810.83,North,Medium
1582,Electronics,149.54,Monitor,241.0,Completed,4549,129.46,South,High
1583,Clothing,2072.35,Shoes,198.0,Cancelled,2139,2023.0,West,High
1584,Sports,505.96,Bat,107.0,Completed,4369,441.09,West,Medium
1585,Sports,2341.18,Helmet,282.0,Cancelled,445,2269.2,North,Medium
1586,Books,754.04,Magazine,58.0,Completed,1884,703.34,South,Low
1587,Books,47.52,Textbook,203.0,Cancelled,1080,41.01,South,High
1588,Electronics,1724.13,Camera,81.0,Completed,2137,1672.29,West,High
1589,Sports,2327.81,Helmet,31.0,Cancelled,591,1940.82,East,Low
1590,Furniture,323.31,Table,225.0,Cancelled,2945,308.93,South,High
1591,Sports,901.84,Gloves,225.0,Completed,4075,878.18,East,Low
1592,Sports,482.54,Gloves,240.0,Pending,2751,465.18,East,Low
1593,Groceries,181.50,Oil,278.0,Pending,2257,176.04,East,Medium
1594,Electronics,1836.81,Tablet,123.0,Cancelled,3082,1561.13,East,Low
1595,Electronics,482.77,Tablet,145.0,Cancelled,1362,424.73,East,Medium
1596,Sports,285.06,Helmet,67.0,Completed,458,258.06,South,High
1597,Furniture,1218.57,Table,251.0,Cancelled,3283,1194.97,East,High
1598,Clothing,1518.82,Jeans,41.0,Completed,4125,1497.59,West,Low
1599,Electronics,1399.47,Headphones,30.0,Pending,3123,1178.35,East,Low
1600,Electronics,2087.80,Laptop,,Completed,4355,2055.76,North,High
1601,Sports,1333.84,Ball,292.0,Cancelled,2137,1285.14,South,Low
1602,Sports,1867.81,Gloves,235.0,Cancelled,3032,1619.6,West,High
1603,Furniture,1379.41,Chair,274.0,Cancelled,1395,1252.94,West,Medium
1604,Clothing,2113.69,Jacket,166.0,Cancelled,3627,1952.66,South,Low
1605,Groceries,943.91,Oil,185.0,Cancelled,2181,850.33,West,Medium
1606,Books,1818.52,Novel,266.0,Cancelled,233,1519.75,South,Medium
1607,Electronics,2461.14,Mouse,142.0,Pending,277,2359.75,South,High
1608,Electronics,895.58,Camera,128.0,Pending,4869,871.46,South,Medium
1609,Clothing,1430.51,Shirt,167.0,Completed,732,1284.34,West,High
1610,Books,1760.09,Magazine,154.0,Completed,4976,1512.23,North,Low
1611,Groceries,205.41,Milk,223.0,Pending,2950,203.14,West,High
1612,Furniture,1588.38,Table,269.0,Completed,2596,1410.09,North,Medium
1613,Groceries,823.81,Oil,202.0,Completed,513,722.92,West,Low
1614,Groceries,562.99,Rice,68.0,Pending,1312,532.15,East,High
1615,Books,1865.83,Magazine,205.0,Pending,796,1681.49,West,Low
1616,Furniture,1207.50,Chair,101.0,Pending,4780,1161.48,South,High
1617,Electronics,1944.16,Mouse,58.0,Cancelled,833,1826.05,West,Medium
1618,Clothing,484.32,Jacket,157.0,Cancelled,298,453.1,South,Medium
1619,Groceries,1561.72,Milk,192.0,Completed,1735,1435.28,South,Low
1620,Electronics,1851.56,Laptop,148.0,Cancelled,1309,1765.73,North,Medium
1621,Sports,769.74,Bat,276.0,Pending,1812,703.45,South,High
1622,Groceries,1376.51,Sugar,193.0,Completed,250,1223.99,North,Medium
1623,Furniture,717.19,Table,28.0,Cancelled,2322,619.42,West,Low
1624,Electronics,977.73,Laptop,56.0,Cancelled,3050,927.41,North,Medium
1625,Sports,585.61,Gloves,162.0,Cancelled,915,544.18,West,Low
1626,Groceries,474.18,Rice,12.0,Pending,4693,431.02,North,High
1627,Groceries,840.59,Sugar,178.0,Completed,250,779.28,East,Medium
1628,Sports,598.15,Helmet,32.0,Cancelled,2359,500.27,East,Medium
1629,Electronics,571.70,Mouse,45.0,Pending,1224,535.12,West,Low
1630,Sports,1049.16,Ball,169.0,Pending,2659,941.31,West,Low
1631,Furniture,1634.66,Chair,71.0,Cancelled,1757,1464.48,East,Low
1632,Sports,1080.86,Ball,81.0,Completed,4727,914.59,East,High
1633,Groceries,468.50,Rice,164.0,Completed,341,401.15,West,Medium
1634,Clothing,1866.57,Shoes,78.0,Cancelled,2342,1603.11,South,High
1635,Furniture,75.23,Chair,291.0,Cancelled,2286,62.84,South,Low
1636,Furniture,1721.57,Chair,69.0,Cancelled,4004,1606.16,West,Low
1637,Sports,468.10,Helmet,84.0,Pending,1226,434.43,South,High
1638,Electronics,1913.70,Tablet,114.0,Pending,3483,1907.97,South,High
1639,Electronics,2318.49,Monitor,167.0,Cancelled,4113,1936.71,West,High
1640,Books,1942.77,Textbook,202.0,Pending,2663,1732.16,North,Low
1641,Electronics,1147.68,Camera,276.0,Completed,4349,976.29,West,Low
1642,Electronics,1295.16,Tablet,150.0,Completed,1655,1150.1,West,Medium
1643,Clothing,1158.75,Jacket,265.0,Cancelled,546,1068.47,South,Medium
1644,Sports,235.20,Gloves,280.0,Completed,4895,213.79,South,Medium
1645,Books,1132.71,Textbook,233.0,Cancelled,1754,1093.59,North,Medium
1646,Clothing,1798.75,Jeans,186.0,Completed,3781,1755.38,North,Low
1647,Sports,1819.92,Gloves,194.0,Cancelled,1409,1522.9,West,High
1648,Furniture,1418.07,Sofa,75.0,Completed,1428,1252.82,South,Low
1649,Electronics,777.07,Tablet,93.0,Pending,2465,678.05,North,High
1650,Furniture,1560.18,Table,,Pending,4176,1485.01,West,Low
1651,Electronics,602.32,Camera,210.0,Pending,3817,538.86,West,High
1652,Groceries,619.34,Rice,107.0,Cancelled,4667,558.23,North,High
1653,Furniture,1636.66,Table,153.0,Completed,4835,1624.73,East,High
1654,Electronics,1048.22,Laptop,294.0,Cancelled,2429,1012.14,South,Medium
1655,Sports,2329.38,Helmet,189.0,Pending,2744,2286.79,West,High
1656,Books,171.67,Magazine,169.0,Completed,2348,156.9,West,Low
1657,Furniture,1534.01,Chair,45.0,Cancelled,4433,1501.19,West,Low
1658,Sports,1073.36,Helmet,295.0,Pending,4404,917.75,East,High
1659,Groceries,1304.07,Milk,120.0,Pending,1573,1157.76,East,High
1660,Electronics,69.73,Laptop,213.0,Completed,1798,61.98,West,High
1661,Clothing,1405.43,Jacket,145.0,Completed,1748,1246.5,East,High
1662,Clothing,1271.66,Jacket,171.0,Completed,1032,1194.29,East,Medium
1663,Sports,2081.79,Bat,243.0,Pending,4024,2004.03,North,Low
1664,Furniture,396.91,Desk,237.0,Cancelled,2845,363.43,West,Low
1665,Electronics,1416.71,Mouse,10.0,Cancelled,4489,1247.5,South,Low
1666,Sports,2000.84,Helmet,77.0,Pending,642,1699.07,East,High
1667,Clothing,1570.01,Shoes,96.0,Cancelled,3291,1343.63,North,Medium
1668,Sports,1777.50,Helmet,122.0,Completed,4171,1685.95,East,Medium
1669,Clothing,1317.50,Jeans,104.0,Pending,406,1272.94,North,Medium
1670,Groceries,1999.57,Rice,175.0,Completed,1658,1693.13,West,Low
1671,Groceries,1941.08,Sugar,68.0,Completed,4328,1887.0,South,Low
1672,Electronics,975.09,Camera,160.0,Completed,133,831.31,North,Low
1673,Groceries,839.89,Rice,160.0,Completed,4364,713.08,North,Low
1674,Clothing,808.99,Jeans,164.0,Pending,4460,778.99,West,Low
1675,Electronics,381.81,Mouse,264.0,Completed,4684,362.0,North,High
1676,Groceries,1377.92,Sugar,294.0,Cancelled,2420,1307.06,South,High
1677,Electronics,1537.02,Mouse,67.0,Pending,515,1439.5,North,Medium
1678,Sports,273.76,Bat,92.0,Pending,3310,270.85,West,Low
1679,Clothing,837.51,Jacket,41.0,Cancelled,4470,805.59,West,Low
1680,Furniture,2034.00,Table,234.0,Pending,896,1718.0,East,Low
1681,Sports,1181.66,Gloves,187.0,Completed,2213,993.42,West,High
1682,Sports,1974.06,Helmet,16.0,Pending,4093,1677.94,North,Medium
1683,Electronics,1201.84,Headphones,295.0,Pending,2955,1027.96,South,Low
1684,Electronics,2045.71,Tablet,37.0,Pending,4655,1764.53,East,Low
1685,Books,1480.43,Textbook,82.0,Completed,4588,1413.01,West,Medium
1686,Electronics,528.51,Headphones,291.0,Pending,3666,464.09,East,Low
1687,Sports,440.98,Ball,250.0,Cancelled,4803,388.9,North,Low
1688,Groceries,820.19,Milk,158.0,Pending,1543,804.48,West,High
1689,Groceries,1716.92,Rice,254.0,Pending,2782,1533.95,North,High
1690,Furniture,2219.28,Chair,76.0,Cancelled,101,1879.71,South,Medium
1691,Groceries,981.06,Sugar,163.0,Completed,1784,879.41,East,Low
1692,Sports,2297.07,Helmet,46.0,Cancelled,2920,1934.64,North,Low
1693,Groceries,2120.62,Milk,282.0,Completed,3124,1811.72,North,High
1694,Sports,283.15,Helmet,222.0,Completed,2027,268.02,West,Low
1695,Clothing,1021.02,Shoes,244.0,Completed,1520,939.27,South,High
1696,Groceries,2109.89,Milk,148.0,Pending,1363,1968.08,South,High
1697,Electronics,1624.49,Laptop,70.0,Pending,3677,1579.02,North,High
1698,Sports,2151.78,Gloves,93.0,Cancelled,3587,1825.53,West,Low
1699,Books,2051.98,Magazine,218.0,Completed,1622,1905.37,North,Low
1700,Books,599.51,Magazine,,Pending,4574,544.84,East,High
1701,Electronics,1765.16,Camera,73.0,Pending,755,1726.09,East,Medium
1702,Groceries,1313.16,Rice,40.0,Completed,3970,1170.36,East,Low
1703,Electronics,1342.23,Headphones,241.0,Pending,4299,1339.34,East,Medium
1704,Clothing,730.13,Jacket,289.0,Cancelled,2590,725.01,East,High
1705,Sports,1449.57,Gloves,14.0,Cancelled,2490,1300.56,East,Medium
1706,Electronics,1268.93,Monitor,68.0,Pending,2164,1084.29,East,Medium
1707,Clothing,1856.16,Shirt,229.0,Cancelled,1338,1656.16,East,High
1708,Clothing,1217.45,Jeans,44.0,Completed,2908,1049.64,South,Low
1709,Furniture,1884.38,Desk,226.0,Pending,2049,1740.62,South,High
1710,Groceries,145.27,Sugar,86.0,Completed,530,137.97,West,Medium
1711,Books,1195.90,Textbook,195.0,Cancelled,2014,1005.25,West,Medium
1712,Clothing,1330.80,Jeans,196.0,Pending,3776,1224.35,East,Low
1713,Sports,252.44,Bat,140.0,Pending,3637,228.19,East,Medium
1714,Clothing,645.81,Shirt,100.0,Pending,2080,578.25,East,Low
1715,Sports,790.04,Ball,7.0,Completed,656,788.37,West,High
1716,Groceries,1716.89,Rice,129.0,Cancelled,2420,1604.12,South,High
1717,Electronics,151.64,Laptop,62.0,Completed,1097,135.53,North,Low
1718,Furniture,1644.42,Desk,57.0,Cancelled,1613,1393.6,South,Medium
1719,Clothing,1654.59,Shoes,219.0,Pending,2364,1629.91,East,Medium
1720,Furniture,700.45,Table,31.0,Pending,2825,691.82,East,Medium
1721,Furniture,182.80,Desk,92.0,Completed,3316,152.86,West,High
1722,Furniture,553.78,Desk,53.0,Pending,2221,490.65,North,High
1723,Electronics,1945.32,Mouse,1.0,Pending,1319,1938.05,North,Low
1724,Books,387.50,Textbook,2.0,Pending,4807,363.52,West,Medium
1725,Books,2111.68,Textbook,116.0,Completed,4524,1826.42,North,Medium
1726,Sports,311.80,Gloves,156.0,Pending,2831,281.65,West,High
1727,Sports,919.73,Bat,236.0,Pending,759,785.65,East,Low
1728,Furniture,1390.64,Chair,154.0,Cancelled,1664,1165.18,West,High
1729,Sports,1221.39,Helmet,72.0,Pending,1652,1037.68,North,High
1730,Electronics,1228.19,Keyboard,256.0,Cancelled,2620,1212.91,West,High
1731,Electronics,149.58,Headphones,61.0,Completed,3421,129.22,South,Low
1732,Sports,2350.82,Gloves,297.0,Cancelled,1320,2002.33,South,High
1733,Electronics,1227.35,Monitor,125.0,Cancelled,475,1222.69,South,High
1734,Furniture,2262.61,Table,88.0,Completed,3837,1943.58,North,High
1735,Electronics,1491.49,Camera,219.0,Completed,1760,1327.98,East,Low
1736,Sports,817.35,Gloves,71.0,Cancelled,4571,683.88,East,High
1737,Electronics,845.40,Monitor,87.0,Completed,3500,825.47,East,Low
1738,Furniture,616.68,Desk,193.0,Completed,918,552.38,South,High
1739,Books,25.81,Novel,146.0,Completed,4963,24.92,West,Low
1740,Books,325.96,Magazine,231.0,Pending,4385,316.89,West,High
